,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
139,2019-05-18 14:00:00,76.69200120026467,75.48474791743065,77.24714281423654,76.69200120026467,76.69200120026467,-0.36106523040015975,-0.36106523040015975,-0.36106523040015975,-0.36106523040015975,-0.36106523040015975,-0.36106523040015975,0.0,0.0,0.0,76.33093596986451
140,2019-05-18 15:00:00,76.68756500651526,75.5675106434753,77.26088739301944,76.68756500651526,76.68756500651526,-0.3043377492480268,-0.3043377492480268,-0.3043377492480268,-0.3043377492480268,-0.3043377492480268,-0.3043377492480268,0.0,0.0,0.0,76.38322725726724
141,2019-05-18 16:00:00,76.68312881276583,75.67574544433108,77.38558136801551,76.68312881276583,76.68312881276583,-0.11968233972150528,-0.11968233972150528,-0.11968233972150528,-0.11968233972150528,-0.11968233972150528,-0.11968233972150528,0.0,0.0,0.0,76.56344647304432
142,2019-05-18 17:00:00,76.67869261901642,75.9150088474069,77.67802028280003,76.67869261901642,76.67869261901642,0.12890577484345056,0.12890577484345056,0.12890577484345056,0.12890577484345056,0.12890577484345056,0.12890577484345056,0.0,0.0,0.0,76.80759839385986
143,2019-05-18 18:00:00,76.67425642526699,76.13216682500911,77.91532099487146,76.67425642526699,76.67425642526699,0.33078110794444415,0.33078110794444415,0.33078110794444415,0.33078110794444415,0.33078110794444415,0.33078110794444415,0.0,0.0,0.0,77.00503753321144
144,2019-05-18 19:00:00,76.66982023151758,76.25220236654025,77.98557677772186,76.66982023151758,76.66982023151758,0.4239030472856921,0.4239030472856921,0.4239030472856921,0.4239030472856921,0.4239030472856921,0.4239030472856921,0.0,0.0,0.0,77.09372327880327
145,2019-05-18 20:00:00,76.66538406233106,76.235800318477,77.94711048112835,76.66538406233106,76.66538406233106,0.43725132079529044,0.43725132079529044,0.43725132079529044,0.43725132079529044,0.43725132079529044,0.43725132079529044,0.0,0.0,0.0,77.10263538312634
146,2019-05-18 21:00:00,76.66094789314452,76.21760385227186,77.96880594809845,76.66094789314452,76.66094789314452,0.44374566988991004,0.44374566988991004,0.44374566988991004,0.44374566988991004,0.44374566988991004,0.44374566988991004,0.0,0.0,0.0,77.10469356303443
147,2019-05-18 22:00:00,76.656511723958,76.26637625434113,77.98600417859355,76.656511723958,76.656511723958,0.4765441157321742,0.4765441157321742,0.4765441157321742,0.4765441157321742,0.4765441157321742,0.4765441157321742,0.0,0.0,0.0,77.13305583969017
148,2019-05-18 23:00:00,76.65207555477149,76.23806649177597,77.96339960269631,76.65207555477149,76.65207555477149,0.49549699131840125,0.49549699131840125,0.49549699131840125,0.49549699131840125,0.49549699131840125,0.49549699131840125,0.0,0.0,0.0,77.14757254608989
149,2019-05-19 00:00:00,76.64763938558497,76.25171391201887,77.97500951313864,76.64763938558497,76.64763938558497,0.43622120729348174,0.43622120729348174,0.43622120729348174,0.43622120729348174,0.43622120729348174,0.43622120729348174,0.0,0.0,0.0,77.08386059287845
150,2019-05-19 01:00:00,76.64320321639845,76.06184417456414,77.82678083798568,76.64320321639845,76.64320321639845,0.2881383806415786,0.2881383806415786,0.2881383806415786,0.2881383806415786,0.2881383806415786,0.2881383806415786,0.0,0.0,0.0,76.93134159704003
151,2019-05-19 02:00:00,76.63876704721191,75.90952183044324,77.63728152949186,76.63876704721191,76.63876704721191,0.11773873706399587,0.11773873706399587,0.11773873706399587,0.11773873706399587,0.11773873706399587,0.11773873706399587,0.0,0.0,0.0,76.75650578427592
152,2019-05-19 03:00:00,76.6343308780254,75.79123322795587,77.55924928539203,76.6343308780254,76.6343308780254,0.009791952905800282,0.009791952905800282,0.009791952905800282,0.009791952905800282,0.009791952905800282,0.009791952905800282,0.0,0.0,0.0,76.6441228309312
153,2019-05-19 04:00:00,76.62989470883888,75.74385337710105,77.55918907775383,76.62989470883888,76.62989470883888,-0.015316485965434251,-0.015316485965434251,-0.015316485965434251,-0.015316485965434251,-0.015316485965434251,-0.015316485965434251,0.0,0.0,0.0,76.61457822287345
154,2019-05-19 05:00:00,76.63058039975854,75.79732779926785,77.42744047405822,76.63058039975854,76.63058039975854,-0.022887167572711697,-0.022887167572711697,-0.022887167572711697,-0.022887167572711697,-0.022887167572711697,-0.022887167572711697,0.0,0.0,0.0,76.60769323218584
155,2019-05-19 06:00:00,76.6312660906782,75.71226417743198,77.42140875948303,76.6312660906782,76.6312660906782,-0.09869799727058064,-0.09869799727058064,-0.09869799727058064,-0.09869799727058064,-0.09869799727058064,-0.09869799727058064,0.0,0.0,0.0,76.53256809340762
156,2019-05-19 07:00:00,76.63195178159785,75.50848755869589,77.22850269713442,76.63195178159785,76.63195178159785,-0.2597848806862641,-0.2597848806862641,-0.2597848806862641,-0.2597848806862641,-0.2597848806862641,-0.2597848806862641,0.0,0.0,0.0,76.37216690091158
157,2019-05-19 08:00:00,76.63263747251752,75.3061983151138,77.0518675380418,76.63263747251752,76.63263747251752,-0.43037106447139284,-0.43037106447139284,-0.43037106447139284,-0.43037106447139284,-0.43037106447139284,-0.43037106447139284,0.0,0.0,0.0,76.20226640804613
158,2019-05-19 09:00:00,76.63332316343717,75.33656127324585,77.00312317531129,76.63332316343717,76.63332316343717,-0.5094015535947196,-0.5094015535947196,-0.5094015535947196,-0.5094015535947196,-0.5094015535947196,-0.5094015535947196,0.0,0.0,0.0,76.12392160984245
159,2019-05-19 10:00:00,76.63400885435684,75.25741239425379,77.01846107366002,76.63400885435684,76.63400885435684,-0.4653007330599276,-0.4653007330599276,-0.4653007330599276,-0.4653007330599276,-0.4653007330599276,-0.4653007330599276,0.0,0.0,0.0,76.1687081212969
160,2019-05-19 11:00:00,76.63469454527649,75.39781924511516,77.05953509690538,76.63469454527649,76.63469454527649,-0.3650693615789797,-0.3650693615789797,-0.3650693615789797,-0.3650693615789797,-0.3650693615789797,-0.3650693615789797,0.0,0.0,0.0,76.26962518369751
161,2019-05-19 12:00:00,76.63538023619614,75.5049805355615,77.12233216196681,76.63538023619614,76.63538023619614,-0.30810263791855536,-0.30810263791855536,-0.30810263791855536,-0.30810263791855536,-0.30810263791855536,-0.30810263791855536,0.0,0.0,0.0,76.32727759827759
162,2019-05-19 13:00:00,76.63606592711581,75.48632606980112,77.17187132381447,76.63606592711581,76.63606592711581,-0.3285011042254898,-0.3285011042254898,-0.3285011042254898,-0.3285011042254898,-0.3285011042254898,-0.3285011042254898,0.0,0.0,0.0,76.30756482289031
163,2019-05-19 14:00:00,76.63675676403821,75.44226576507049,77.18072459455843,76.63675676403821,76.63675676403821,-0.36106523039854455,-0.36106523039854455,-0.36106523039854455,-0.36106523039854455,-0.36106523039854455,-0.36106523039854455,0.0,0.0,0.0,76.27569153363967
164,2019-05-19 15:00:00,76.63744760096061,75.49938631209601,77.22521496564488,76.63744760096061,76.63744760096061,-0.30433774924466045,-0.30433774924466045,-0.30433774924466045,-0.30433774924466045,-0.30433774924466045,-0.30433774924466045,0.0,0.0,0.0,76.33310985171595
165,2019-05-19 16:00:00,76.63813843788303,75.64270792061117,77.34736957946413,76.63813843788301,76.63813843788301,-0.11968233971741275,-0.11968233971741275,-0.11968233971741275,-0.11968233971741275,-0.11968233971741275,-0.11968233971741275,0.0,0.0,0.0,76.51845609816561
166,2019-05-19 17:00:00,76.63882927480543,75.91568577346031,77.62015786167584,76.63882927480543,76.63882927480543,0.12890577484776514,0.12890577484776514,0.12890577484776514,0.12890577484776514,0.12890577484776514,0.12890577484776514,0.0,0.0,0.0,76.7677350496532
167,2019-05-19 18:00:00,76.63952011172783,76.13643934538074,77.78924844916178,76.63952011172783,76.63952011172783,0.33078110794746074,0.33078110794746074,0.33078110794746074,0.33078110794746074,0.33078110794746074,0.33078110794746074,0.0,0.0,0.0,76.97030121967529
168,2019-05-19 19:00:00,76.64021094865024,76.27465969768728,77.9266420170085,76.64021094865024,76.64021094865024,0.42390304728682837,0.42390304728682837,0.42390304728682837,0.42390304728682837,0.42390304728682837,0.42390304728682837,0.0,0.0,0.0,77.06411399593706
169,2019-05-19 20:00:00,76.64090178557265,76.25366547062731,77.95377889097549,76.64090178557265,76.64090178557265,0.4372513207953484,0.4372513207953484,0.4372513207953484,0.4372513207953484,0.4372513207953484,0.4372513207953484,0.0,0.0,0.0,77.078153106368
170,2019-05-19 21:00:00,76.64159262249504,76.22815055469196,77.96001913081822,76.64159262249504,76.64159262249504,0.44374566989124664,0.44374566989124664,0.44374566989124664,0.44374566989124664,0.44374566989124664,0.44374566989124664,0.0,0.0,0.0,77.08533829238628
171,2019-05-19 22:00:00,76.64228345941746,76.29088436651315,77.97233462536128,76.64228345941746,76.64228345941746,0.4765441157344438,0.4765441157344438,0.4765441157344438,0.4765441157344438,0.4765441157344438,0.4765441157344438,0.0,0.0,0.0,77.1188275751519
172,2019-05-19 23:00:00,76.64297431662342,76.21691799048534,77.98412927637636,76.64297431662342,76.64297431662342,0.49549699131955305,0.49549699131955305,0.49549699131955305,0.49549699131955305,0.49549699131955305,0.49549699131955305,0.0,0.0,0.0,77.13847130794298
